ID,ID2,OBJECTID,GISJOIN,DECADE,NHGISNAM,NHGISST,NHGISCTY,ICPSRST,ICPSRCTY,ICPSRNAM,STATENAM,SHAPE_AREA,SHAPE_LEN,AreaI,Geo_FIPS,Area Name,Qualifying Area Name,Land Area,Summary Level,FIPS,State FIPS,County FIPS,Total Population,Total Area in Square Miles,"Urban Population of Places With 2,500 People and Over","Urban Population of Cities With 25,000 People and Over",White Population,White: Male,White: Female,Colored Population,Colored: Male,Colored: Female,Free Colored Population,Free Colored: Male,Free Colored: Female,Slave Population,Slave: Male,Slave: Female,Percent Pop Urban,Percent Pop Place or Town,Percent Pop Slave ,Percent Pop Free of Color
"17726","65503","2052","0500750","1860",Lawrence,"050","0750","42","750",LAWRENCE,Arkansas,3265631965.7,292361.121417,3265674308.44068,"0500750",Lawrence County               ,"Lawrence County, Arkansas","1260.868","050","0500750","050","0750","9372","1260.86755245618","0","0","8875","4654","4221","497","250","247","3","3","0","494","247","247",0,0,5.27102005975245,0.0320102432778489
"17727","65504","507","0500870","1860",Madison,"050","0870","42","870",MADISON,Arkansas,2519984130.24,252595.490189,2520037821.18328,"0500870",Madison County                ,"Madison County, Arkansas","972.9713","050","0500870","050","0870","7740","972.971313331401","0","0","7444","3793","3651","296","134","162","0","0","0","296","134","162",0,0,3.82428940568475,0
"17728","65505","508","0500890","1860",Marion,"050","0890","42","890",MARION,Arkansas,1920127355.12,184288.348049,1920668218.75647,"0500890",Marion County                 ,"Marion County, Arkansas","741.3653","050","0500890","050","0890","6192","741.365317366792","0","0","5923","3108","2815","269","120","149","8","2","6","261","118","143",0,0,4.21511627906977,0.129198966408269
"17729","65506","104","0500930","1860",Mississippi,"050","0930","42","930",MISSISSIPPI,Arkansas,2382104504.28,293802.283361,2382104246.50707,"0500930",Mississippi County            ,"Mississippi County, Arkansas","919.7357","050","0500930","050","0930","3895","919.735692066133","0","0","2434","1276","1158","1461","746","715","0","0","0","1461","746","715",0,0,37.5096277278562,0
"17730","65507","105","0500950","1860",Monroe,"050","0950","42","950",MONROE,Arkansas,2790539576.78,350149.957592,2790526597.12521,"0500950",Monroe County                 ,"Monroe County, Arkansas","1077.433","050","0500950","050","0950","5657","1077.4333553697","0","0","3431","1853","1578","2226","1138","1088","0","0","0","2226","1138","1088",0,0,39.3494785221849,0
"17731","65508","106","0500970","1860",Montgomery,"050","0970","42","970",MONTGOMERY,Arkansas,3034112615.88,248560.824594,3034149449.99614,"0500970",Montgomery County             ,"Montgomery County, Arkansas","1171.477","050","0500970","050","0970","3633","1171.47743164041","0","0","3541","1866","1675","92","48","44","0","0","0","92","48","44",0,0,2.53234241673548,0
"17732","65509","107","0501010","1860",Newton,"050","1010","42","1010",NEWTON,Arkansas,2165799583.96,202183.346112,2165799233.77791,"0501010",Newton County                 ,"Newton County, Arkansas","836.2199","050","0501010","050","1010","3393","836.219895328258","0","0","3369","1705","1664","24","12","12","0","0","0","24","12","12",0,0,0.707338638373121,0
"17733","65510","1352","0501030","1860",Ouachita,"050","1030","42","1030",OUACHITA,Arkansas,2592617198.39,358550.492573,2592625379.51252,"0501030",Ouachita County               ,"Ouachita County, Arkansas","1001.015","050","0501030","050","1030","12936","1001.01509775891","0","0","8457","4552","3905","4479","2188","2291","1","1","0","4478","2187","2291",0,0,34.6165739022882,0.00773036487322202
"17734","65511","108","0501050","1860",Perry,"050","1050","42","1050",PERRY,Arkansas,1513423826.7,222005.797554,1513376644.95341,"0501050",Perry County                  ,"Perry County, Arkansas","584.3362","050","0501050","050","1050","2465","584.336206970912","0","0","2162","1138","1024","303","152","151","0","0","0","303","152","151",0,0,12.2920892494929,0
"17735","65512","1958","0501070","1860",Phillips,"050","1070","42","1070",PHILLIPS,Arkansas,2110191535.48,376097.274281,2110122123.88463,"0501070",Phillips County               ,"Phillips County, Arkansas","814.7495","050","0501070","050","1070","14877","814.749507752353","0","0","5931","3362","2569","8945","4676","4269","4","1","3","8941","4675","4266",0,0,60.0994824225314,0.0268871412247093
"17736","65513","109","0501090","1860",Pike,"050","1090","42","1090",PIKE,Arkansas,1879792285.53,221881.989569,1879804484.35311,"0501090",Pike County                   ,"Pike County, Arkansas","725.7919","050","0501090","050","1090","4025","725.791859914677","0","0","3798","2017","1781","227","114","113","0","0","0","227","114","113",0,0,5.63975155279503,0
"17737","65514","110","0501110","1860",Poinsett,"050","1110","42","1110",POINSETT,Arkansas,2138054365.49,235730.71994,2138294235.50831,"0501110",Poinsett County               ,"Poinsett County, Arkansas","825.5074","050","0501110","050","1110","3621","825.507406575064","0","0","2535","1368","1167","1086","522","564","0","0","0","1086","522","564",0,0,29.9917149958575,0
"17738","65515","111","0501130","1860",Polk,"050","1130","42","1130",POLK,Arkansas,2681335691.18,210955.882681,2681335137.35712,"0501130",Polk County                   ,"Polk County, Arkansas","1035.269","050","0501130","050","1130","4262","1035.26949936836","0","0","4090","2109","1981","172","77","95","0","0","0","172","77","95",0,0,4.03566400750821,0
"17739","65516","112","0501150","1860",Pope,"050","1150","42","1150",POPE,Arkansas,2538098129.83,226501.974977,2538100351.31933,"0501150",Pope County                   ,"Pope County, Arkansas","979.9652","050","0501150","050","1150","7883","979.965167681225","0","0","6905","3600","3305","978","488","490","0","0","0","978","488","490",0,0,12.406444247114,0
"17740","65517","113","0501170","1860",Prairie,"050","1170","42","1170",PRAIRIE,Arkansas,2859750035.07,320670.261732,2859776109.3783,"0501170",Prairie County                ,"Prairie County, Arkansas","1104.156","050","0501170","050","1170","8854","1104.15566274085","0","0","6015","3265","2750","2839","1412","1427","0","0","0","2839","1412","1427",0,0,32.0646035690084,0
"17741","65518","114","0501190","1860",Pulaski,"050","1190","42","1190",PULASKI,Arkansas,2883632474.92,280309.893779,2883569861.83787,"0501190",Pulaski County                ,"Pulaski County, Arkansas","1113.377","050","0501190","050","1190","11699","1113.37672432913","3727","0","8187","4555","3632","3512","1788","1724","7","6","1","3505","1782","1723",0,31.8574237114283,29.9598256261219,0.0598341738610138
"17742","65519","115","0501210","1860",Randolph,"050","1210","42","1210",RANDOLPH,Arkansas,2231759838.16,201408.00894,2231769664.47779,"0501210",Randolph County               ,"Randolph County, Arkansas","861.6873","050","0501210","050","1210","6261","861.687291883067","0","0","5902","3079","2823","359","175","184","0","0","0","359","175","184",0,0,5.73390832135442,0
"17743","65520","116","0501230","1860",St Francis,"050","1230","42","1230",ST FRANCIS,Arkansas,2960747186.4,372651.642865,2959597223.17494,"0501230",St Francis County             ,"St Francis County, Arkansas","1143.151","050","0501230","050","1230","8672","1143.15088092222","0","0","6051","3272","2779","2621","1324","1297","0","0","0","2621","1324","1297",0,0,30.2237084870849,0
"17744","65521","117","0501250","1860",Saline,"050","1250","42","1250",SALINE,Arkansas,2537073153.17,329443.80311,2537086437.60108,"0501250",Saline County                 ,"Saline County, Arkansas","979.5694","050","0501250","050","1250","6640","979.569421979875","0","0","5891","3096","2795","749","361","388","0","0","0","749","361","388",0,0,11.2801204819277,0
"17745","65522","118","0501270","1860",Scott,"050","1270","42","1270",SCOTT,Arkansas,2520110137.59,213088.681958,2520093783.82313,"0501270",Scott County                  ,"Scott County, Arkansas","973.0200","050","0501270","050","1270","5145","973.019965041286","0","0","4930","2578","2352","215","109","106","0","0","0","215","109","106",0,0,4.17881438289602,0
"17746","65523","119","0501290","1860",Searcy,"050","1290","42","1290",SEARCY,Arkansas,2235465589.41,202981.745088,2234925325.58102,"0501290",Searcy County                 ,"Searcy County, Arkansas","863.1181","050","0501290","050","1290","5271","863.118090441408","0","0","5178","2686","2492","93","49","44","0","0","0","93","49","44",0,0,1.76437108708025,0
"17747","65524","120","0501310","1860",Sebastian,"050","1310","42","1310",SEBASTIAN,Arkansas,1946073589.97,260378.775307,1946115535.28975,"0501310",Sebastian County              ,"Sebastian County, Arkansas","751.3832","050","0501310","050","1310","9238","751.383214660298","0","0","8555","4498","4057","681","312","369","1","1","0","680","311","369",0,0,7.36090062784152,0.0108248538644728
"17748","65525","1353","0501330","1860",Sevier,"050","1330","42","1330",SEVIER,Arkansas,3314111356.12,304868.945057,3314080518.95925,"0501330",Sevier County                 ,"Sevier County, Arkansas","1279.586","050","0501330","050","1330","10516","1279.58554976435","0","0","7150","3768","3382","3366","1717","1649","0","0","0","3366","1717","1649",0,0,32.0083682008368,0
"17749","65526","121","0501390","1860",Union,"050","1390","42","1390",UNION,Arkansas,2733178031.58,301730.784514,2733178622.22083,"0501390",Union County                  ,"Union County, Arkansas","1055.286","050","0501390","050","1390","12288","1055.28593892441","0","0","5957","3194","2763","6331","3161","3170","0","0","0","6331","3161","3170",0,0,51.5218098958333,0
"17750","65527","122","0501410","1860",Van Buren,"050","1410","42","1410",VAN BUREN,Arkansas,3133090446.64,265732.943935,3133097962.64022,"0501410",Van Buren County              ,"Van Buren County, Arkansas","1209.693","050","0501410","050","1410","5357","1209.69298578998","0","0","5157","2664","2493","200","93","107","0","0","0","200","93","107",0,0,3.73343289154377,0
"17751","65528","1959","0501430","1860",Washington,"050","1430","42","1430",WASHINGTON,Arkansas,2467343597.72,217745.636502,2467354451.98816,"0501430",Washington County             ,"Washington County, Arkansas","952.6467","050","0501430","050","1430","14673","952.646690074519","0","0","13106","6844","6262","1540","768","772","47","27","20","1493","741","752",0,0,10.1751516390649,0.320316227083759
"17752","65529","123","0501450","1860",White,"050","1450","42","1450",WHITE,Arkansas,2918155066.37,362035.015605,2918147601.11567,"0501450",White County                  ,"White County, Arkansas","1126.706","050","0501450","050","1450","8316","1126.70597142225","0","0","6881","3621","3260","1435","689","746","3","2","1","1432","687","745",0,0,17.2198172198172,0.0360750360750361
"17753","65530","124","0501490","1860",Yell,"050","1490","42","1490",YELL,Arkansas,2594385523.78,309827.072434,2594432952.44783,"0501490",Yell County                   ,"Yell County, Arkansas","1001.698","050","0501490","050","1490","6333","1001.6978520098","0","0","5335","2838","2497","998","523","475","0","0","0","998","523","475",0,0,15.758724143376,0
"17754","65531","125","0600010","1860",Alameda,"060","0010","71","10",ALAMEDA,California,1928171996.36,333309.684203,1928172219.47808,"0600010",Alameda County                ,"Alameda County, California","744.4714","050","0600010","060","0010","8927","744.471370717936","0","0","8548","5489","3059","55","37","18","55","37","18","0","0","0",0,0,0,0.616108435084575
"17755","65532","126","0600050","1860",Amador,"060","0050","71","50",AMADOR,California,2269266496.86,404978.206435,2268818066.70896,"0600050",Amador County                 ,"Amador County, California","876.1687","050","0600050","060","0050","10930","876.168693784013","0","0","8252","6151","2101","88","65","23","88","65","23","0","0","0",0,0,0,0.80512351326624
"17756","65533","127","0600070","1860",Butte,"060","0070","71","70",BUTTE,California,4365228104.04,347864.506105,4365259803.62727,"0600070",Butte County                  ,"Butte County, California","1685.424","050","0600070","060","0070","12106","1685.42399549732","0","0","9737","7770","1967","71","57","14","71","57","14","0","0","0",0,0,0,0.586486039980175
"17757","65534","128","0600090","1860",Calaveras,"060","0090","71","90",CALAVERAS,California,5620388469.26,598818.6939,5620585790.30966,"0600090",Calaveras County              ,"Calaveras County, California","2170.044","050","0600090","060","0090","16299","2170.04412239999","0","0","12546","10088","2458","95","83","12","95","83","12","0","0","0",0,0,0,0.582857844039512
"17758","65535","129","0600110","1860",Colusa,"060","0110","71","110",COLUSA,California,6566820736.19,431070.435083,6566625141.61447,"0600110",Colusa County                 ,"Colusa County, California","2535.464","050","0600110","060","0110","2274","2535.46366400893","0","0","2165","1543","622","25","18","7","25","18","7","0","0","0",0,0,0,1.09938434476693
"17759","65536","130","0600130","1860",Contra Costa,"060","0130","71","130",CONTRA COSTA,California,1909963619.52,360666.802702,1909965200.14194,"0600130",Contra Costa County           ,"Contra Costa County, California","737.4411","050","0600130","060","0130","5328","737.441077108126","0","0","5185","3395","1790","27","18","9","27","18","9","0","0","0",0,0,0,0.506756756756757
"17760","65537","131","0600150","1860",Del Norte,"060","0150","71","150",DEL NORTE,California,3726274639.01,339024.257564,3726327796.33113,"0600150",Del Norte County              ,"Del Norte County, California","1438.723","050","0600150","060","0150","1993","1438.72268314871","0","0","1341","1050","291","48","27","21","48","27","21","0","0","0",0,0,0,2.40842950326142
"17761","65538","132","0600170","1860",El Dorado,"060","0170","71","170",EL DORADO,California,5123520585.53,426005.111066,5124092902.62063,"0600170",El Dorado County              ,"El Dorado County, California","1978.202","050","0600170","060","0170","20562","1978.20235975408","0","0","15515","11844","3671","277","210","67","277","210","67","0","0","0",0,0,0,1.34714521933664
"17762","65539","1354","0600190","1860",Fresno,"060","0190","71","190",FRESNO,California,32179716157.9,906675.992284,32180736814.4057,"0600190",Fresno County                 ,"Fresno County, California","12424.66","050","0600190","060","0190","4605","12424.6578845724","0","0","999","774","225","3","3","0","3","3","0","0","0","0",0,0,0,0.0651465798045603
